sound_id,action,reason
836500,exclude,intersection
801459,exclude,intersection
825679,exclude,intersection
828080,exclude,intersection
816225,exclude,intersection
820067,exclude,intersection
831188,exclude,intersection
842451,exclude,intersection
808429,exclude,intersection
816802,exclude,intersection
819584,exclude,intersection
825525,exclude,intersection
809306,exclude,intersection
802131,exclude,intersection
834892,exclude,intersection
802838,exclude,intersection
835754,exclude,intersection
832656,exclude,intersection
802128,exclude,intersection
807680,exclude,intersection
809371,exclude,intersection
807352,exclude,intersection
810227,exclude,intersection
842394,exclude,intersection
832106,exclude,intersection
830381,exclude,intersection
809297,exclude,intersection
818136,exclude,intersection
798295,exclude,intersection
842007,exclude,intersection
802311,exclude,intersection
832821,exclude,intersection
835592,exclude,intersection
817068,exclude,intersection
811503,exclude,intersection
813055,exclude,intersection
837247,exclude,intersection
842479,exclude,intersection
835784,exclude,intersection
837522,exclude,intersection
798696,exclude,intersection
822501,exclude,intersection
807545,exclude,intersection
799371,exclude,intersection
823263,exclude,intersection
819028,exclude,intersection
830318,exclude,intersection
800339,exclude,intersection
833134,exclude,intersection
801360,exclude,intersection
835563,exclude,intersection
820102,exclude,intersection
809343,exclude,intersection
805511,exclude,intersection
802132,exclude,intersection
803100,exclude,intersection
829165,exclude,intersection
833020,exclude,intersection
805799,exclude,intersection
804461,exclude,intersection
799178,exclude,intersection
832640,exclude,intersection
836918,exclude,intersection
799180,exclude,intersection
840004,exclude,intersection
841300,exclude,intersection
825472,exclude,intersection
802914,exclude,intersection
807833,exclude,intersection
820062,exclude,intersection
834082,exclude,intersection
809656,exclude,intersection
825988,exclude,intersection
799430,exclude,intersection
840376,exclude,intersection
832200,exclude,intersection
833665,exclude,intersection
802602,exclude,intersection
840431,exclude,intersection
802154,exclude,intersection
802048,exclude,intersection
825189,exclude,intersection
802004,exclude,intersection
817123,exclude,intersection
809291,exclude,intersection
842874,exclude,intersection
798263,exclude,intersection
802851,exclude,intersection
804666,exclude,intersection
829060,exclude,intersection
832649,exclude,intersection
798910,exclude,intersection
802267,exclude,intersection
842367,exclude,intersection
819012,exclude,intersection
832283,exclude,intersection
815524,exclude,intersection
830047,exclude,intersection
843209,exclude,intersection
836098,exclude,intersection
799932,exclude,intersection
808819,exclude,intersection
825257,exclude,intersection
842655,exclude,intersection
800299,exclude,intersection
828794,exclude,intersection
802827,exclude,intersection
800545,exclude,intersection
817452,exclude,intersection
834166,exclude,intersection
802022,exclude,intersection
802717,exclude,intersection
834184,exclude,intersection
819053,exclude,intersection
802315,exclude,intersection
808671,exclude,intersection
813561,exclude,intersection
832604,exclude,intersection
828642,exclude,intersection
805758,exclude,intersection
841520,exclude,intersection
832784,exclude,intersection
833907,exclude,intersection
835120,exclude,intersection
832610,exclude,intersection
809740,exclude,intersection
820179,exclude,intersection
810946,exclude,intersection
807195,exclude,intersection
812318,exclude,intersection
817613,exclude,intersection
802839,exclude,intersection
827836,exclude,intersection
811931,exclude,intersection
799404,exclude,intersection
833910,exclude,intersection
829501,exclude,intersection
802916,exclude,intersection
803710,exclude,intersection
813124,exclude,intersection
835927,exclude,intersection
813717,exclude,intersection
833898,exclude,intersection
809823,exclude,intersection
803277,exclude,intersection
828081,exclude,intersection
832812,exclude,intersection
816949,exclude,intersection
820150,exclude,intersection
810453,exclude,intersection
801977,exclude,intersection
802840,exclude,intersection
800556,exclude,intersection
842616,exclude,intersection
827822,exclude,intersection
836495,exclude,intersection
834173,exclude,intersection
831003,exclude,intersection
825753,exclude,intersection
839002,exclude,intersection
823626,exclude,intersection
837403,exclude,intersection
800704,exclude,intersection
839007,exclude,intersection
810329,exclude,intersection
824651,exclude,intersection
801997,exclude,intersection
800674,exclude,intersection
834045,exclude,intersection
805051,exclude,intersection
804933,exclude,intersection
819905,exclude,intersection
824975,exclude,intersection
826989,exclude,intersection
803367,exclude,intersection
802831,exclude,intersection
827341,exclude,intersection
836547,exclude,intersection
838064,exclude,intersection
825466,exclude,intersection
828470,exclude,intersection
811211,exclude,intersection
826546,exclude,intersection
809715,exclude,intersection
810996,exclude,intersection
830124,exclude,intersection
799916,exclude,intersection
802709,exclude,intersection
803809,exclude,intersection
807676,exclude,intersection
810181,exclude,intersection
801996,exclude,intersection
835410,exclude,intersection
826944,exclude,intersection
800551,exclude,intersection
828525,exclude,intersection
829259,exclude,intersection
835759,exclude,intersection
816994,exclude,intersection
833265,exclude,intersection
809334,exclude,intersection
803406,exclude,intersection
823254,exclude,intersection
842857,exclude,intersection
832814,exclude,intersection
798225,exclude,intersection
825926,exclude,intersection
819114,exclude,intersection
807973,exclude,intersection
812304,exclude,intersection
802706,exclude,intersection
807825,exclude,intersection
824849,exclude,intersection
830445,exclude,intersection
826704,exclude,intersection
827071,exclude,intersection
812424,exclude,intersection
815247,exclude,intersection
811089,exclude,intersection
833144,exclude,intersection
835198,exclude,intersection
809290,exclude,intersection
802041,exclude,intersection
828312,exclude,intersection
836019,exclude,intersection
802003,exclude,intersection
815176,exclude,intersection
829096,exclude,intersection
816095,exclude,intersection
801130,exclude,intersection
799727,exclude,intersection
802009,exclude,intersection
817421,exclude,intersection
807823,exclude,intersection
841639,exclude,intersection
840458,exclude,intersection
810479,exclude,intersection
802386,exclude,intersection
834932,exclude,intersection
817511,exclude,intersection
809312,exclude,intersection
815302,exclude,intersection
818302,exclude,intersection
834943,exclude,intersection
834112,exclude,intersection
827328,exclude,intersection
823205,exclude,intersection
801981,exclude,intersection
802537,exclude,intersection
803463,exclude,intersection
802848,exclude,intersection
808985,exclude,intersection
809388,exclude,intersection
833935,exclude,intersection
809726,exclude,intersection
802899,exclude,intersection
834050,exclude,intersection
800312,exclude,intersection
812282,exclude,intersection
805032,exclude,intersection
818308,exclude,intersection
802035,exclude,intersection
833378,exclude,intersection
814422,exclude,intersection
817274,exclude,intersection
831516,exclude,intersection
807298,exclude,intersection
802920,exclude,intersection
829013,exclude,intersection
811217,exclude,intersection
816161,exclude,intersection
827281,exclude,intersection
809645,exclude,intersection
802316,exclude,intersection
805050,exclude,intersection
816454,exclude,intersection
798309,exclude,intersection
812937,exclude,intersection
807292,exclude,intersection
820300,exclude,intersection
798770,exclude,intersection
811852,exclude,intersection
804729,exclude,intersection
825923,exclude,intersection
828007,exclude,intersection
811207,exclude,intersection
829997,exclude,intersection
820185,exclude,intersection
833799,exclude,intersection
811557,exclude,intersection
803119,exclude,intersection
809186,exclude,intersection
802042,exclude,intersection
809837,exclude,intersection
809308,exclude,intersection
836029,exclude,intersection
802852,exclude,intersection
836318,exclude,intersection
816169,exclude,intersection
802120,exclude,intersection
829022,exclude,intersection
832100,exclude,intersection
810794,exclude,intersection
831288,exclude,intersection
827864,exclude,intersection
811517,exclude,intersection
838838,exclude,intersection
809517,exclude,intersection
802820,exclude,intersection
831951,exclude,intersection
820292,exclude,intersection
830060,exclude,intersection
832560,exclude,intersection
840127,exclude,intersection
824956,exclude,intersection
803802,exclude,intersection
839521,exclude,intersection
809822,exclude,intersection
807532,exclude,intersection
816801,exclude,intersection
804623,exclude,intersection
811088,exclude,intersection
813386,exclude,intersection
826813,exclude,intersection
808064,exclude,intersection
815788,exclude,intersection
809737,exclude,intersection
829052,exclude,intersection
842219,exclude,intersection
798934,exclude,intersection
834917,exclude,intersection
826956,exclude,intersection
805802,exclude,intersection
810072,exclude,intersection
815324,exclude,intersection
824862,exclude,intersection
811019,exclude,intersection
798905,exclude,intersection
831478,exclude,intersection
825216,exclude,intersection
822494,exclude,intersection
802129,exclude,intersection
820294,exclude,intersection
799946,exclude,intersection
819582,exclude,intersection
818570,exclude,intersection
843242,exclude,intersection
807226,exclude,intersection
818022,exclude,intersection
827292,exclude,intersection
833338,exclude,intersection
803740,exclude,intersection
835735,exclude,intersection
837984,exclude,intersection
842526,exclude,intersection
817975,exclude,intersection
819115,exclude,intersection
801049,exclude,intersection
826982,exclude,intersection
799773,exclude,intersection
812274,exclude,intersection
798693,exclude,intersection
830307,exclude,intersection
825831,exclude,intersection
800919,exclude,intersection
834165,exclude,intersection
842222,exclude,intersection
815656,exclude,intersection
835414,exclude,intersection
824895,exclude,intersection
814278,exclude,intersection
833938,exclude,intersection
809730,exclude,intersection
827300,exclude,intersection
805256,exclude,intersection
816427,exclude,intersection
802024,exclude,intersection
809477,exclude,intersection
817110,exclude,intersection
811285,exclude,intersection
836712,exclude,intersection
837714,exclude,intersection
827215,exclude,intersection
813065,exclude,intersection
817612,exclude,intersection
826775,exclude,intersection
804810,exclude,intersection
820281,exclude,intersection
826060,exclude,intersection
809703,exclude,intersection
832117,exclude,intersection
831351,exclude,intersection
814796,exclude,intersection
824621,exclude,intersection
834902,exclude,intersection
802660,exclude,intersection
798540,exclude,intersection
810566,exclude,intersection
799799,exclude,intersection
809706,exclude,intersection
831964,exclude,intersection
802308,exclude,intersection
808129,exclude,intersection
816490,exclude,intersection
800307,exclude,intersection
799372,exclude,intersection
825915,exclude,intersection
834936,exclude,intersection
833912,exclude,intersection
804615,exclude,intersection
832390,exclude,intersection
825683,exclude,intersection
797930,exclude,intersection
836726,exclude,intersection
809736,exclude,intersection
834046,exclude,intersection
836090,exclude,intersection
804966,exclude,intersection
815852,exclude,intersection
818307,exclude,intersection
809838,exclude,intersection
813564,exclude,intersection
816134,exclude,intersection
841386,exclude,intersection
802841,exclude,intersection
803588,exclude,intersection
832867,exclude,intersection
802716,exclude,intersection
818464,exclude,intersection
804665,exclude,intersection
809512,exclude,intersection
809720,exclude,intersection
809496,exclude,intersection
835561,exclude,intersection
836033,exclude,intersection
807975,exclude,intersection
823888,exclude,intersection
819364,exclude,intersection
802950,exclude,intersection
809283,exclude,intersection
841367,exclude,intersection
824132,exclude,intersection
824310,exclude,intersection
809724,exclude,intersection
840086,exclude,intersection
809728,exclude,intersection
807816,exclude,intersection
801494,exclude,intersection
804648,exclude,intersection
817128,exclude,intersection
826862,exclude,intersection
819033,exclude,intersection
836535,exclude,intersection
801149,exclude,intersection
815785,exclude,intersection
812604,exclude,intersection
825658,exclude,intersection
842852,exclude,intersection
809081,exclude,intersection
809294,exclude,intersection
808320,exclude,intersection
804722,exclude,intersection
815441,exclude,intersection
811350,exclude,intersection
809285,exclude,intersection
803812,exclude,intersection
817087,exclude,intersection
825361,exclude,intersection
818572,exclude,intersection
828313,exclude,intersection
813366,exclude,intersection
817977,exclude,intersection
837168,exclude,intersection
801053,exclude,intersection
823953,exclude,intersection
809288,exclude,intersection
840920,exclude,intersection
807535,exclude,intersection
818564,exclude,intersection
825751,exclude,intersection
831911,exclude,intersection
816922,exclude,intersection
804782,exclude,intersection
801582,exclude,intersection
827686,exclude,intersection
825205,exclude,intersection
833844,exclude,intersection
807202,exclude,intersection
808596,exclude,intersection
815025,exclude,intersection
812252,exclude,intersection
802021,exclude,intersection
836180,exclude,intersection
824643,exclude,intersection
798292,exclude,intersection
831509,exclude,intersection
823187,exclude,intersection
824739,exclude,intersection
809704,exclude,intersection
831939,exclude,intersection
832317,exclude,intersection
826415,exclude,intersection
812116,exclude,intersection
798303,exclude,intersection
798728,exclude,intersection
818028,exclude,intersection
813562,exclude,intersection
809840,exclude,intersection
809350,exclude,intersection
837792,exclude,intersection
802387,exclude,intersection
801988,exclude,intersection
810998,exclude,intersection
817028,exclude,intersection
833827,exclude,intersection
809092,exclude,intersection
807687,exclude,intersection
802428,exclude,intersection
802005,exclude,intersection
826879,exclude,intersection
827382,exclude,intersection
826328,exclude,intersection
807819,exclude,intersection
817596,exclude,intersection
803135,exclude,intersection
809380,exclude,intersection
829166,exclude,intersection
841673,exclude,intersection
831408,exclude,intersection
809230,exclude,intersection
818339,exclude,intersection
828005,exclude,intersection
815803,exclude,intersection
816269,exclude,intersection
831615,exclude,intersection
800943,exclude,intersection
834041,exclude,intersection
815877,exclude,intersection
836475,exclude,intersection
813634,exclude,intersection
803835,exclude,intersection
816290,exclude,intersection
813638,exclude,intersection
810494,exclude,intersection
818459,exclude,intersection
830932,exclude,intersection
827918,exclude,intersection
835487,exclude,intersection
803404,exclude,intersection
807903,exclude,intersection
837312,exclude,intersection
814913,exclude,intersection
803721,exclude,intersection
829884,exclude,intersection
825362,exclude,intersection
840269,exclude,intersection
830501,exclude,intersection
840632,exclude,intersection
802030,exclude,intersection
802309,exclude,intersection
807675,exclude,intersection
820160,exclude,intersection
825607,exclude,intersection
807531,exclude,intersection
828807,exclude,intersection
835591,exclude,intersection
837637,exclude,intersection
841753,exclude,intersection
808168,exclude,intersection
835746,exclude,intersection
808859,exclude,intersection
805091,exclude,intersection
813342,exclude,intersection
835162,exclude,intersection
839777,exclude,intersection
827377,exclude,intersection
837237,exclude,intersection
831208,exclude,intersection
811257,exclude,intersection
816451,exclude,intersection
816992,exclude,intersection
811965,exclude,intersection
809366,exclude,intersection
822328,exclude,intersection
822396,exclude,intersection
837587,exclude,intersection
825809,exclude,intersection
805310,exclude,intersection
804965,exclude,intersection
841065,exclude,intersection
834183,exclude,intersection
798918,exclude,intersection
835227,exclude,intersection
819057,exclude,intersection
822667,exclude,intersection
809725,exclude,intersection
804680,exclude,intersection
841708,exclude,intersection
802039,exclude,intersection
823074,exclude,intersection
833674,exclude,intersection
828808,exclude,intersection
802779,exclude,intersection
807955,exclude,intersection
809741,exclude,intersection
815611,exclude,intersection
800910,exclude,intersection
829692,exclude,intersection
829214,exclude,intersection
833001,exclude,intersection
835573,exclude,intersection
807601,exclude,intersection
833433,exclude,intersection
842742,exclude,intersection
825515,exclude,intersection
799990,exclude,intersection
840787,exclude,intersection
799765,exclude,intersection
834170,exclude,intersection
817249,exclude,intersection
823067,exclude,intersection
829632,exclude,intersection
823079,exclude,intersection
842901,exclude,intersection
827131,exclude,intersection
799775,exclude,intersection
826061,exclude,intersection
833942,exclude,intersection
806089,exclude,intersection
811904,exclude,intersection
835428,exclude,intersection
830221,exclude,intersection
825636,exclude,intersection
802301,exclude,intersection
802148,exclude,intersection
812206,exclude,intersection
826900,exclude,intersection
801046,exclude,intersection
815929,exclude,intersection
835415,exclude,intersection
840140,exclude,intersection
819839,exclude,intersection
802312,exclude,intersection
825842,exclude,intersection
835399,exclude,intersection
820252,exclude,intersection
820120,exclude,intersection
813583,exclude,intersection
833081,exclude,intersection
819539,exclude,intersection
818366,exclude,intersection
833022,exclude,intersection
817304,exclude,intersection
842006,exclude,intersection
801978,exclude,intersection
827498,exclude,intersection
809117,exclude,intersection
822708,exclude,intersection
808450,exclude,intersection
805166,exclude,intersection
832564,exclude,intersection
841171,exclude,intersection
809943,exclude,intersection
802037,exclude,intersection
816783,exclude,intersection
798686,exclude,intersection
804516,exclude,intersection
809344,exclude,intersection
817257,exclude,intersection
805066,exclude,intersection
813340,exclude,intersection
824009,exclude,intersection
822300,exclude,intersection
833981,exclude,intersection
826255,exclude,intersection
802836,exclude,intersection
809707,exclude,intersection
808305,exclude,intersection
837453,exclude,intersection
809454,exclude,intersection
814701,exclude,intersection
802936,exclude,intersection
810749,exclude,intersection
825963,exclude,intersection
825486,exclude,intersection
824443,exclude,intersection
812062,exclude,intersection
803608,exclude,intersection
833929,exclude,intersection
820265,exclude,intersection
831007,exclude,intersection
830378,exclude,intersection
840522,exclude,intersection
818247,exclude,intersection
805789,exclude,intersection
833902,exclude,intersection
841815,exclude,intersection
815195,exclude,intersection
798647,exclude,intersection
802856,exclude,intersection
832815,exclude,intersection
825206,exclude,intersection
809301,exclude,intersection
832032,exclude,intersection
805764,exclude,intersection
834175,exclude,intersection
827436,exclude,intersection
802318,exclude,intersection
801994,exclude,intersection
836790,exclude,intersection
827288,exclude,intersection
807773,exclude,intersection
825471,exclude,intersection
823075,exclude,intersection
817293,exclude,intersection
807607,exclude,intersection
835601,exclude,intersection
812317,exclude,intersection
825438,exclude,intersection
815661,exclude,intersection
824389,exclude,intersection
811831,exclude,intersection
829557,exclude,intersection
815210,exclude,intersection
810932,exclude,intersection
800544,exclude,intersection
831593,exclude,intersection
842999,exclude,intersection
804644,exclude,intersection
819227,exclude,intersection
835406,exclude,intersection
819566,exclude,intersection
817973,exclude,intersection
833821,exclude,intersection
834174,exclude,intersection
827681,exclude,intersection
802458,exclude,intersection
824979,exclude,intersection
829739,exclude,intersection
826044,exclude,intersection
842227,exclude,intersection
799907,exclude,intersection
809739,exclude,intersection
842580,exclude,intersection
813703,exclude,intersection
802303,exclude,intersection
826537,exclude,intersection
819083,exclude,intersection
829049,exclude,intersection
798792,exclude,intersection
834939,exclude,intersection
829374,exclude,intersection
833503,exclude,intersection
833547,exclude,intersection
809507,exclude,intersection
802598,exclude,intersection
803803,exclude,intersection
805536,exclude,intersection
809284,exclude,intersection
835442,exclude,intersection
809670,exclude,intersection
842794,exclude,intersection
798813,exclude,intersection
826231,exclude,intersection
820101,exclude,intersection
835749,exclude,intersection
809839,exclude,intersection
825302,exclude,intersection
809345,exclude,intersection
818367,exclude,intersection
831499,exclude,intersection
836022,exclude,intersection
805478,exclude,intersection
802337,exclude,intersection
831712,exclude,intersection
828781,exclude,intersection
835649,exclude,intersection
834325,exclude,intersection
816347,exclude,intersection
842705,exclude,intersection
817884,exclude,intersection
815372,exclude,intersection
815175,exclude,intersection
805190,exclude,intersection
831469,exclude,intersection
827838,exclude,intersection
826658,exclude,intersection
809592,exclude,intersection
804817,exclude,intersection
829075,exclude,intersection
842706,exclude,intersection
807977,exclude,intersection
835564,exclude,intersection
809742,exclude,intersection
805103,exclude,intersection
823999,exclude,intersection
806460,exclude,intersection
802317,exclude,intersection
826158,exclude,intersection
834750,exclude,intersection
801987,exclude,intersection
802173,exclude,intersection
841638,exclude,intersection
809713,exclude,intersection
812068,exclude,intersection
805167,exclude,intersection
833934,exclude,intersection
809705,exclude,intersection
809557,exclude,intersection
841710,exclude,intersection
802379,exclude,intersection
830049,exclude,intersection
827380,exclude,intersection
815926,exclude,intersection
825971,exclude,intersection
822570,exclude,intersection
820190,exclude,intersection
820270,exclude,intersection
830310,exclude,intersection
829054,exclude,intersection
837749,exclude,intersection
817588,exclude,intersection
809712,exclude,intersection
840878,exclude,intersection
833896,exclude,intersection
807621,exclude,intersection
841705,exclude,intersection
804888,exclude,intersection
802422,exclude,intersection
809722,exclude,intersection
825752,exclude,intersection
824978,exclude,intersection
809743,exclude,intersection
831724,exclude,intersection
826760,exclude,intersection
816380,exclude,intersection
809130,exclude,intersection
802252,exclude,intersection
802314,exclude,intersection
807399,exclude,intersection
809733,exclude,intersection
809090,exclude,intersection
799768,exclude,intersection
802045,exclude,intersection
835293,exclude,intersection
809771,exclude,intersection
840575,exclude,intersection
815834,exclude,intersection
842107,exclude,intersection
837433,exclude,intersection
809756,exclude,intersection
838997,exclude,intersection
802016,exclude,intersection
810645,exclude,intersection
800268,exclude,intersection
820184,exclude,intersection
802008,exclude,intersection
834058,exclude,intersection
833885,exclude,intersection
830351,exclude,intersection
809295,exclude,intersection
834515,exclude,intersection
833931,exclude,intersection
808825,exclude,intersection
799270,exclude,intersection
835995,exclude,intersection
817494,exclude,intersection
820051,exclude,intersection
828439,exclude,intersection
832020,exclude,intersection
809679,exclude,intersection
800573,exclude,intersection
808839,exclude,intersection
809296,exclude,intersection
827683,exclude,intersection
816078,exclude,intersection
833899,exclude,intersection
809497,exclude,intersection
833900,exclude,intersection
819169,exclude,intersection
809535,exclude,intersection
809330,exclude,intersection
798793,exclude,intersection
809478,exclude,intersection
827375,exclude,intersection
826943,exclude,intersection
804696,exclude,intersection
835581,exclude,intersection
820173,exclude,intersection
809374,exclude,intersection
802020,exclude,intersection
802358,exclude,intersection
815178,exclude,intersection
808648,exclude,intersection
809763,exclude,intersection
835675,exclude,intersection
841514,exclude,intersection
842168,exclude,intersection
798442,exclude,intersection
840637,exclude,intersection
800214,exclude,intersection
798857,exclude,intersection
831149,exclude,intersection
832533,exclude,intersection
825520,exclude,intersection
816650,exclude,intersection
798265,exclude,intersection
809718,exclude,intersection
809643,exclude,intersection
798869,exclude,intersection
833704,exclude,intersection
835530,exclude,intersection
804490,exclude,intersection
825553,exclude,intersection
831709,exclude,intersection
826776,exclude,intersection
801739,exclude,intersection
835092,exclude,intersection
830516,exclude,intersection
809226,exclude,intersection
833676,exclude,intersection
829942,exclude,intersection
841020,exclude,intersection
842848,exclude,intersection
812786,exclude,intersection
842850,exclude,intersection
842903,exclude,intersection
833269,exclude,intersection
825775,exclude,intersection
808032,exclude,intersection
802297,exclude,intersection
835971,exclude,intersection
798673,exclude,intersection
812476,exclude,intersection
809480,exclude,intersection
799069,exclude,intersection
801057,exclude,intersection
833120,exclude,intersection
809759,exclude,intersection
805890,exclude,intersection
832502,exclude,intersection
805532,exclude,intersection
801519,exclude,intersection
826185,exclude,intersection
809453,exclude,intersection
826598,exclude,intersection
838847,exclude,intersection
809360,exclude,intersection
805351,exclude,intersection
810327,exclude,intersection
802025,exclude,intersection
825199,exclude,intersection
820245,exclude,intersection
829345,exclude,intersection
822455,exclude,intersection
802336,exclude,intersection
800331,exclude,intersection
802019,exclude,intersection
836023,exclude,intersection
835703,exclude,intersection
798966,exclude,intersection
801979,exclude,intersection
841961,exclude,intersection
809377,exclude,intersection
802392,exclude,intersection
815549,exclude,intersection
819564,exclude,intersection
801980,exclude,intersection
831632,exclude,intersection
800396,exclude,intersection
835767,exclude,intersection
826733,exclude,intersection
809355,exclude,intersection
809735,exclude,intersection
813330,exclude,intersection
801990,exclude,intersection
807967,exclude,intersection
835585,exclude,intersection
842982,exclude,intersection
827875,exclude,intersection
839384,exclude,intersection
805579,exclude,intersection
801457,exclude,intersection
798422,exclude,intersection
835866,exclude,intersection
839965,exclude,intersection
804537,exclude,intersection
798969,exclude,intersection
804534,exclude,intersection
797293,exclude,intersection
803230,exclude,intersection
809352,exclude,intersection
833268,exclude,intersection
826725,exclude,intersection
822373,exclude,intersection
836054,exclude,intersection
822609,exclude,intersection
809311,exclude,intersection
817686,exclude,intersection
809729,exclude,intersection
807239,exclude,intersection
805552,exclude,intersection
809289,exclude,intersection
799194,exclude,intersection
842747,exclude,intersection
838100,exclude,intersection
802300,exclude,intersection
813560,exclude,intersection
801083,exclude,intersection
802167,exclude,intersection
831431,exclude,intersection
798380,exclude,intersection
811864,exclude,intersection
809287,exclude,intersection
840461,exclude,intersection
820297,exclude,intersection
809554,exclude,intersection
819838,exclude,intersection
803583,exclude,intersection
810670,exclude,intersection
809415,exclude,intersection
802471,exclude,intersection
820037,exclude,intersection
803637,exclude,intersection
817954,exclude,intersection
829716,exclude,intersection
817467,exclude,intersection
809626,exclude,intersection
818352,exclude,intersection
816148,exclude,intersection
817055,exclude,intersection
834140,exclude,intersection
803601,exclude,intersection
829446,exclude,intersection
816924,exclude,intersection
823495,exclude,intersection
809490,exclude,intersection
832592,exclude,intersection
798854,exclude,intersection
809798,exclude,intersection
809613,exclude,intersection
824596,exclude,intersection
811667,exclude,intersection
827979,exclude,intersection
803099,exclude,intersection
800721,exclude,intersection
804915,exclude,intersection
827255,exclude,intersection
819534,exclude,intersection
801446,exclude,intersection
842063,exclude,intersection
815238,exclude,intersection
816056,exclude,intersection
798873,exclude,intersection
815828,exclude,intersection
809300,exclude,intersection
803765,exclude,intersection
834224,exclude,intersection
834002,exclude,intersection
834054,exclude,intersection
798368,exclude,intersection
807350,exclude,intersection
826439,exclude,intersection
807711,exclude,intersection
842691,exclude,intersection
809463,exclude,intersection
802023,exclude,intersection
797897,exclude,intersection
809522,exclude,intersection
812199,exclude,intersection
825439,exclude,intersection
800955,exclude,intersection
809634,exclude,intersection
836898,exclude,intersection
802849,exclude,intersection
816077,exclude,intersection
826459,exclude,intersection
843278,exclude,intersection
834011,exclude,intersection
809093,exclude,intersection
828847,exclude,intersection
819892,exclude,intersection
817193,exclude,intersection
838504,exclude,intersection
818021,exclude,intersection
825360,exclude,intersection
799763,exclude,intersection
835961,exclude,intersection
806076,exclude,intersection
801821,exclude,intersection
808372,exclude,intersection
802876,exclude,intersection
826901,exclude,intersection
829865,exclude,intersection
832746,exclude,intersection
798664,exclude,intersection
819183,exclude,intersection
828331,exclude,intersection
834172,exclude,intersection
826657,exclude,intersection
809485,exclude,intersection
808283,exclude,intersection
808167,exclude,intersection
841275,exclude,intersection
826734,exclude,intersection
842352,exclude,intersection
809762,exclude,intersection
801569,exclude,intersection
839001,exclude,intersection
819531,exclude,intersection
802325,exclude,intersection
802847,exclude,intersection
840389,exclude,intersection
802454,exclude,intersection
835786,exclude,intersection
834894,exclude,intersection
804872,exclude,intersection
813027,exclude,intersection
833932,exclude,intersection
829726,exclude,intersection
803177,exclude,intersection
800723,exclude,intersection
834898,exclude,intersection
840484,exclude,intersection
823880,exclude,intersection
837901,exclude,intersection
825258,exclude,intersection
829417,exclude,intersection
805057,exclude,intersection
806921,exclude,intersection
817310,exclude,intersection
834130,exclude,intersection
802837,exclude,intersection
833766,exclude,intersection
802322,exclude,intersection
816463,exclude,intersection
817263,exclude,intersection
832758,exclude,intersection
842845,exclude,intersection
802821,exclude,intersection
802806,exclude,intersection
798382,exclude,intersection
824108,exclude,intersection
826225,exclude,intersection
808513,exclude,intersection
809508,exclude,intersection
818202,exclude,intersection
818486,exclude,intersection
803726,exclude,intersection
803319,exclude,intersection
809532,exclude,intersection
817158,exclude,intersection
816955,exclude,intersection
815491,exclude,intersection
826482,exclude,intersection
802380,exclude,intersection
825210,exclude,intersection
825776,exclude,intersection
815486,exclude,intersection
827999,exclude,intersection
803455,exclude,intersection
841963,exclude,intersection
809083,exclude,intersection
802568,exclude,intersection
802790,exclude,intersection
806316,exclude,intersection
808870,exclude,intersection
802015,exclude,intersection
804919,exclude,intersection
817728,exclude,intersection
802756,exclude,intersection
812416,exclude,intersection
811791,exclude,intersection
813565,exclude,intersection
810164,exclude,intersection
811794,exclude,intersection
809644,exclude,intersection
824855,exclude,intersection
800672,exclude,intersection
800816,exclude,intersection
826413,exclude,intersection
798306,exclude,intersection
816213,exclude,intersection
830379,exclude,intersection
819517,exclude,intersection
817052,exclude,intersection
800944,exclude,intersection
799689,exclude,intersection
835565,exclude,intersection
829517,exclude,intersection
830016,exclude,intersection
831511,exclude,intersection
812254,exclude,intersection
801985,exclude,intersection
817632,exclude,intersection
842697,exclude,intersection
841757,exclude,intersection
832662,exclude,intersection
831734,exclude,intersection
820200,exclude,intersection
822435,exclude,intersection
818132,exclude,intersection
833964,exclude,intersection
799010,exclude,intersection
809307,exclude,intersection
809602,exclude,intersection
808366,exclude,intersection
801460,exclude,intersection
837578,exclude,intersection
842863,exclude,intersection
798917,exclude,intersection
799073,exclude,intersection
835558,exclude,intersection
818953,exclude,intersection
810836,exclude,intersection
807820,exclude,intersection
811773,exclude,intersection
813436,exclude,intersection
827054,exclude,intersection
829796,exclude,intersection
818937,exclude,intersection
809365,exclude,intersection
830503,exclude,intersection
801986,exclude,intersection
819872,exclude,intersection
803061,exclude,intersection
818323,exclude,intersection
824204,exclude,intersection
819429,exclude,intersection
815082,exclude,intersection
802043,exclude,intersection
818588,exclude,intersection
812149,exclude,intersection
826552,exclude,intersection
803777,exclude,intersection
808325,exclude,intersection
826893,exclude,intersection
819005,exclude,intersection
809565,exclude,intersection
822319,exclude,intersection
835589,exclude,intersection
841919,exclude,intersection
820199,exclude,intersection
837584,exclude,intersection
826105,exclude,intersection
813382,exclude,intersection
840672,exclude,intersection
813060,exclude,intersection
809486,exclude,intersection
809293,exclude,intersection
809719,exclude,intersection
799411,exclude,intersection
799974,exclude,intersection
837971,exclude,intersection
809567,exclude,intersection
833936,exclude,intersection
809047,exclude,intersection
815886,exclude,intersection
798091,exclude,intersection
803768,exclude,intersection
840102,exclude,intersection
805677,exclude,intersection
830184,exclude,intersection
842636,exclude,intersection
828107,exclude,intersection
803073,exclude,intersection
802116,exclude,intersection
799405,exclude,intersection
815790,exclude,intersection
809530,exclude,intersection
809109,exclude,intersection
