sound_id,action,reason,el2n_score,class_idx,top_class_idx,top_class,class,pruning_ratio,fold,mode,dataset_source
802014,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.4115699529647827,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
809672,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.39285147190094,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
802382,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.3928492069244385,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
825438,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3928452730178833,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
809637,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.3928390741348267,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
807899,exclude,EL2N high score selected for pruning; top_class=ss; class=ss-i,1.392831563949585,20,tensor(4),ss,ss-i,0.2,0,both,BSD35k-CS
801149,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3928302526474,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
833878,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-el,1.3928288221359253,18,tensor(3),fx,fx-el,0.2,0,both,BSD35k-CS
802012,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.392819881439209,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
833957,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.3928182125091553,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
800986,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3928004503250122,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
824645,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3927931785583496,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
809780,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.392775535583496,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
802699,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-o,1.3927675485610962,11,tensor(3),fx,fx-o,0.2,0,both,BSD35k-CS
809481,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.3927632570266724,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
842867,exclude,EL2N high score selected for pruning; top_class=is; class=is-e,1.392754077911377,7,tensor(1),is,is-e,0.2,0,both,BSD35k-CS
799826,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3927336931228638,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
836108,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3927258253097534,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
839260,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-el,1.3927247524261475,18,tensor(3),fx,fx-el,0.2,0,both,BSD35k-CS
801941,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-ex,1.392686367034912,17,tensor(3),fx,fx-ex,0.2,0,both,BSD35k-CS
800702,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.3926764726638794,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
799022,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.392674207687378,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
829796,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-el,1.3926656246185303,18,tensor(3),fx,fx-el,0.2,0,both,BSD35k-CS
827460,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3926551342010498,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
799719,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3926031589508057,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
800002,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.392582893371582,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
798920,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3925814628601074,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
824803,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3925162553787231,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
802406,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.392514944076538,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
799708,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3924996852874756,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
809234,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-o,1.3924825191497803,11,tensor(3),fx,fx-o,0.2,0,both,BSD35k-CS
801947,exclude,EL2N high score selected for pruning; top_class=ss; class=ss-n,1.3924763202667236,19,tensor(4),ss,ss-n,0.2,0,both,BSD35k-CS
801577,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3924586772918701,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
800273,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3924583196640015,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
809284,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.3924440145492554,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
825615,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-el,1.392418384552002,18,tensor(3),fx,fx-el,0.2,0,both,BSD35k-CS
832152,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-ex,1.3923723697662354,17,tensor(3),fx,fx-ex,0.2,0,both,BSD35k-CS
809717,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.3923604488372803,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
814701,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3923547267913818,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
801503,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3923497200012207,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
809147,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.3923494815826416,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
800314,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.392340898513794,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
840231,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.3923143148422241,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
809691,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.392300009727478,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
799717,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3922775983810425,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
816647,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3922737836837769,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
807926,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.392259120941162,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
809772,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.3922557830810547,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
804899,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3922359943389893,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
801884,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-o,1.3922289609909058,11,tensor(3),fx,fx-o,0.2,0,both,BSD35k-CS
809596,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.392226219177246,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
841153,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-o,1.3922218084335327,11,tensor(3),fx,fx-o,0.2,0,both,BSD35k-CS
819926,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-el,1.392219066619873,18,tensor(3),fx,fx-el,0.2,0,both,BSD35k-CS
811712,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-el,1.392181396484375,18,tensor(3),fx,fx-el,0.2,0,both,BSD35k-CS
832136,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-ex,1.3921760320663452,17,tensor(3),fx,fx-ex,0.2,0,both,BSD35k-CS
809065,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.3921740055084229,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
809460,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.392163872718811,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
824118,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.392142653465271,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
842637,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3921393156051636,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
841426,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-o,1.3920800685882568,11,tensor(3),fx,fx-o,0.2,0,both,BSD35k-CS
799376,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.3920745849609375,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
839258,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-el,1.3920707702636719,18,tensor(3),fx,fx-el,0.2,0,both,BSD35k-CS
799918,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3920512199401855,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
809687,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.3920389413833618,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
811117,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.392035961151123,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
799814,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3920230865478516,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
842696,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3920170068740845,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
799942,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3920137882232666,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
809459,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.392002820968628,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
801476,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3919765949249268,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
802590,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-n,1.3919599056243896,16,tensor(3),fx,fx-n,0.2,0,both,BSD35k-CS
801975,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.391953706741333,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
806920,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-o,1.3919166326522827,11,tensor(3),fx,fx-o,0.2,0,both,BSD35k-CS
799048,exclude,EL2N high score selected for pruning; top_class=is; class=is-s,1.3919005393981934,4,tensor(1),is,is-s,0.2,0,both,BSD35k-CS
842447,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3918890953063965,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
804835,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-ex,1.39188551902771,17,tensor(3),fx,fx-ex,0.2,0,both,BSD35k-CS
803298,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3918832540512085,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
809769,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.3918787240982056,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
799844,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3918687105178833,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
809767,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.3918582201004028,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
813412,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3918540477752686,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
798914,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3918229341506958,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
833819,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3918023109436035,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
800310,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3917804956436157,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
809517,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.3917770385742188,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
801573,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3917678594589233,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
838236,exclude,EL2N high score selected for pruning; top_class=ss; class=ss-u,1.3917641639709473,21,tensor(4),ss,ss-u,0.2,0,both,BSD35k-CS
842443,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3917535543441772,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
831753,exclude,EL2N high score selected for pruning; top_class=ss; class=ss-n,1.3917131423950195,19,tensor(4),ss,ss-n,0.2,0,both,BSD35k-CS
802336,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.3917096853256226,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
816212,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-v,1.391697645187378,12,tensor(3),fx,fx-v,0.2,0,both,BSD35k-CS
820280,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.391688346862793,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
799371,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.3916844129562378,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
799672,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3916726112365723,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
809776,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.3916451930999756,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
798293,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3916347026824951,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
799762,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3915622234344482,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
802388,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.3915621042251587,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
809744,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.391548991203308,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
809605,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.3915373086929321,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
819965,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-o,1.3915351629257202,11,tensor(3),fx,fx-o,0.2,0,both,BSD35k-CS
842866,exclude,EL2N high score selected for pruning; top_class=is; class=is-e,1.3915308713912964,7,tensor(1),is,is-e,0.2,0,both,BSD35k-CS
798089,exclude,EL2N high score selected for pruning; top_class=ss; class=ss-n,1.3915168046951294,19,tensor(4),ss,ss-n,0.2,0,both,BSD35k-CS
832868,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-o,1.3915166854858398,11,tensor(3),fx,fx-o,0.2,0,both,BSD35k-CS
809600,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.391506552696228,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
827918,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3915029764175415,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
801533,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3914915323257446,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
820351,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.391480565071106,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
802005,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.3914777040481567,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
799616,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3914772272109985,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
816793,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3914762735366821,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
832138,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-ex,1.39146089553833,17,tensor(3),fx,fx-ex,0.2,0,both,BSD35k-CS
816921,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-o,1.3914424180984497,11,tensor(3),fx,fx-o,0.2,0,both,BSD35k-CS
801886,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-o,1.391427993774414,11,tensor(3),fx,fx-o,0.2,0,both,BSD35k-CS
801495,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3914258480072021,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
802824,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.3913965225219727,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
842398,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3913863897323608,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
809612,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.3913767337799072,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
800871,exclude,EL2N high score selected for pruning; top_class=sp; class=sp-s,1.3913506269454956,8,tensor(2),sp,sp-s,0.2,0,both,BSD35k-CS
829590,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3913469314575195,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
834945,exclude,EL2N high score selected for pruning; top_class=is; class=is-e,1.3913463354110718,7,tensor(1),is,is-e,0.2,0,both,BSD35k-CS
807820,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3913432359695435,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
800005,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3913425207138062,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
802830,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.3913276195526123,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
811271,exclude,EL2N high score selected for pruning; top_class=sp; class=sp-s,1.3913190364837646,8,tensor(2),sp,sp-s,0.2,0,both,BSD35k-CS
841200,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3913081884384155,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
801562,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3913066387176514,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
828337,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-ex,1.3912761211395264,17,tensor(3),fx,fx-ex,0.2,0,both,BSD35k-CS
802852,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3912720680236816,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
815428,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3912426233291626,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
842392,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3912298679351807,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
828895,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-o,1.3912136554718018,11,tensor(3),fx,fx-o,0.2,0,both,BSD35k-CS
800052,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3912100791931152,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
801563,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.391193151473999,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
808980,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-o,1.391181230545044,11,tensor(3),fx,fx-o,0.2,0,both,BSD35k-CS
799911,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3911664485931396,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
834946,exclude,EL2N high score selected for pruning; top_class=is; class=is-e,1.3911609649658203,7,tensor(1),is,is-e,0.2,0,both,BSD35k-CS
825798,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3911563158035278,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
799964,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3911287784576416,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
802773,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.3910729885101318,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
809386,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.3910720348358154,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
842882,exclude,EL2N high score selected for pruning; top_class=is; class=is-e,1.3910682201385498,7,tensor(1),is,is-e,0.2,0,both,BSD35k-CS
823503,exclude,EL2N high score selected for pruning; top_class=sp; class=sp-s,1.3910497426986694,8,tensor(2),sp,sp-s,0.2,0,both,BSD35k-CS
813376,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3910354375839233,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
799929,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3910173177719116,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
809349,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.3910088539123535,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
839259,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-el,1.3910008668899536,18,tensor(3),fx,fx-el,0.2,0,both,BSD35k-CS
842420,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3909976482391357,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
802838,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.390994668006897,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
810726,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-o,1.390992522239685,11,tensor(3),fx,fx-o,0.2,0,both,BSD35k-CS
810699,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3909894227981567,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
809738,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.3909707069396973,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
840881,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-n,1.390962839126587,16,tensor(3),fx,fx-n,0.2,0,both,BSD35k-CS
825682,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-a,1.3909484148025513,15,tensor(3),fx,fx-a,0.2,0,both,BSD35k-CS
823826,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.3909322023391724,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
801146,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3909319639205933,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
809062,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.390913486480713,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
842402,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3909077644348145,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
842436,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3908969163894653,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
800686,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.3908839225769043,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
809111,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.3908222913742065,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
831760,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3907990455627441,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
842636,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3907946348190308,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
802851,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.390756368637085,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
802806,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.3907498121261597,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
801485,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3907217979431152,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
824641,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3906972408294678,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
801135,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3906304836273193,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
798869,exclude,EL2N high score selected for pruning; top_class=is; class=is-e,1.3906091451644897,7,tensor(1),is,is-e,0.2,0,both,BSD35k-CS
828001,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3905885219573975,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
835858,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3905874490737915,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
840248,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.390567660331726,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
842480,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-h,1.3905314207077026,14,tensor(3),fx,fx-h,0.2,0,both,BSD35k-CS
799712,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3904691934585571,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
809641,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.390447974205017,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
837664,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-o,1.3904454708099365,11,tensor(3),fx,fx-o,0.2,0,both,BSD35k-CS
805511,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.390439748764038,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
843070,exclude,EL2N high score selected for pruning; top_class=ss; class=ss-n,1.390416145324707,19,tensor(4),ss,ss-n,0.2,0,both,BSD35k-CS
833253,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.3904045820236206,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
842862,exclude,EL2N high score selected for pruning; top_class=is; class=is-e,1.390401005744934,7,tensor(1),is,is-e,0.2,0,both,BSD35k-CS
799666,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.390386700630188,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
830198,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-v,1.3903733491897583,12,tensor(3),fx,fx-v,0.2,0,both,BSD35k-CS
832135,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-ex,1.3903653621673584,17,tensor(3),fx,fx-ex,0.2,0,both,BSD35k-CS
809607,exclude,EL2N high score selected for pruning; top_class=m; class=m-sp,1.3903411626815796,0,tensor(0),m,m-sp,0.2,0,both,BSD35k-CS
818367,exclude,EL2N high score selected for pruning; top_class=is; class=is-p,1.3903287649154663,3,tensor(1),is,is-p,0.2,0,both,BSD35k-CS
799373,exclude,EL2N high score selected for pruning; top_class=m; class=m-si,1.390309453010559,1,tensor(0),m,m-si,0.2,0,both,BSD35k-CS
802839,exclude,EL2N high score selected for pruning; top_class=fx; class=fx-m,1.390288233757019,13,tensor(3),fx,fx-m,0.2,0,both,BSD35k-CS
